"num","text","favorited","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","retweeted","longitude","latitude"
99,"Lovely visual taxonomy of early coffee-making devices, 1922 http://t.co/fZrUuw2y6J",FALSE,NA,"8/9/2013 2:42",FALSE,NA,3.65664e+17,NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","brainpicker",0,FALSE,NA,NA
100,"RT @sweetestMY: It's way too hot to be outside shooting for all day I'm doing it anyway..thank you.. my best friend, iced coffee couldn't d?",FALSE,NA,"8/9/2013 2:42",FALSE,NA,3.65664e+17,NA,"web","EvitaSong_287",310,FALSE,NA,NA
101,"RT @BullardBella: ?@locklear_noah: I could drink some coffee but I don't wanna go make it?",FALSE,NA,"8/9/2013 2:42",FALSE,NA,3.65664e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","xoxo_caitlynn",2,FALSE,NA,NA
102,"Oh homemade creamy coffee. I could sip your creamy delight all day long.",FALSE,NA,"8/9/2013 2:42",FALSE,NA,3.65664e+17,NA,"web","rifianti",0,FALSE,NA,NA
103,"RT @Mayflower04: She only drinks coffee at midnight. When the moment is not right.",FALSE,NA,"8/9/2013 2:42",FALSE,NA,3.65664e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","samanthaboydddd",2,FALSE,NA,NA
104,"bout to get some coffee cause my damn eyes closing and an no where near done studying.",FALSE,NA,"8/9/2013 2:42",FALSE,NA,3.65664e+17,NA,"web","trey_mason1",0,FALSE,NA,NA
105,"RT @mindelixir: RT @fastnasty: I'm drinking 2 pots of coffee and staying up all night to finish this @mindelixir remix so I can play it out?",FALSE,NA,"8/9/2013 2:41",FALSE,NA,3.65664e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DJSVED",1,FALSE,NA,NA
106,"@NealChug no I didn't get one yet. You know that I don't SB that much hehe. I palpitate with too much coffee. Huhu. Wow, you na!",FALSE,"NealChug","8/9/2013 2:41",FALSE,3.65663e+17,3.65664e+17,79172507,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChrisChug",0,FALSE,NA,NA
107,"Can I just move into Bucees!? tons of snacks, Endless Coffee, country music all the time! #Perfect",FALSE,NA,"8/9/2013 2:41",FALSE,NA,3.65664e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jenngarza23",0,FALSE,NA,NA
108,"Mornin'. Coffee, anyone?",FALSE,NA,"8/9/2013 2:41",FALSE,NA,3.65664e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","msirishgarcia",0,FALSE,NA,NA
109,"Michael Jackson and Slash walk into a coffee bean... #hollywoodblvd",FALSE,NA,"8/9/2013 2:41",FALSE,NA,3.65664e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HollyRockIt",0,FALSE,NA,NA
110,"Hazelnut White Coffee from Old Town Coffee RT @ikanatassa: second question: what is the best coffee you've ever had in your life, and why?",FALSE,NA,"8/9/2013 2:41",FALSE,NA,3.65664e+17,NA,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>","shibizain",0,FALSE,NA,NA
111,"and yes, coffee was my dinner tonight...",FALSE,NA,"8/9/2013 2:41",FALSE,NA,3.65664e+17,NA,"web","tristynbaker",0,FALSE,NA,NA
112,"You don't like coffee? http://t.co/mlHo44kgZk",FALSE,NA,"8/9/2013 2:41",FALSE,NA,3.65664e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","littlehayniac",0,FALSE,NA,NA
113,"RT @g4ybacon: I just want it to be winter already bc I hate slutty summer clothes. I miss my scarves and jackets, and coffee and cigarets o?",FALSE,NA,"8/9/2013 2:41",FALSE,NA,3.65664e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","february4ir",2,FALSE,NA,NA
114,"RT @smartalecks_: Some people start off their morning with breakfast or just coffee. I start off with a morning text :')",FALSE,NA,"8/9/2013 2:41",FALSE,NA,3.65664e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LiyanaAsri",5,FALSE,NA,NA
115,"ordered a coffee and when i said my name they responded, Jamaira?",FALSE,NA,"8/9/2013 2:41",FALSE,NA,3.65664e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jayyHaira",0,FALSE,NA,NA
116,"coffee coolata's are the shit",FALSE,NA,"8/9/2013 2:41",FALSE,NA,3.65664e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tommymaloy",0,FALSE,NA,NA
117,"RT @serverproblems2: when co-workers use up all the coffee and don't brew more!&lt;&lt;&lt;&lt;&lt;&lt;&lt; #serverproblems",FALSE,NA,"8/9/2013 2:41",FALSE,NA,3.65664e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bewitchingfaery",16,FALSE,NA,NA
118,"As someone who dislikes coffee, I have no idea why I thought it would be a good idea to buy Ben &amp; Jerry's new coffee flavor. Oh right, fat.",FALSE,NA,"8/9/2013 2:41",FALSE,NA,3.65664e+17,NA,"web","UnpluggedCrazy",0,FALSE,NA,NA
119,"I need to try and start drinking just black coffee. Wayy healthier.",FALSE,NA,"8/9/2013 2:41",FALSE,NA,3.65664e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","laurenndewey",0,FALSE,NA,NA
120,"RT @JohnBirmingham: ?@DamianSharry: Brisbane cafe putting its foot down over the Courier Mail http://t.co/Ki90fbV2v9?? Think I found my ne?",FALSE,NA,"8/9/2013 2:41",FALSE,NA,3.65664e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Danjanon",99,FALSE,NA,NA
121,"Kay. So coffee date with @_sammiieeee soon!!!",FALSE,NA,"8/9/2013 2:41",FALSE,NA,3.65664e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jaimesuarez22",0,FALSE,NA,NA
122,"Abc mocca,., its so moccalicious RT @ikanatassa: second question: what is the best coffee you've ever had in your life, and why?",FALSE,NA,"8/9/2013 2:41",FALSE,NA,3.65664e+17,NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry?</a>","zarrazettina",0,FALSE,NA,NA
123,"Really regretting those 3 cups of coffee today #wired #cantsleep #earlymornings",FALSE,NA,"8/9/2013 2:41",FALSE,NA,3.65664e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","meganhagg24",0,FALSE,NA,NA
124,"RT @YeowoolDam: This morning HOT Coffee Happy Happy http://t.co/WxfKiU4l46",FALSE,NA,"8/9/2013 2:41",FALSE,NA,3.65664e+17,NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry?</a>","Ad_Adit11",1,FALSE,NA,NA
125,"@Goodbye_My_Lady oh yeah of course the sister plays a big role. Don't get too comfortable with this sweet blooming coffee romance however",FALSE,"Goodbye_My_Lady","8/9/2013 2:41",FALSE,3.65664e+17,3.65664e+17,1129654980,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kimsIeepy",0,FALSE,NA,NA
126,"#lunch Chicken and pumpkin risotto with iced coffee @ Hoz Cafe http://t.co/LH8TtIzEyY",FALSE,NA,"8/9/2013 2:41",FALSE,NA,3.65664e+17,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","garydlum",0,FALSE,NA,NA
127,"BAD HABIT ALERT! http://t.co/DIzpwj9G4Z via @KateWhineHall",FALSE,NA,"8/9/2013 2:41",FALSE,NA,3.65664e+17,NA,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","LRConsiderer",0,FALSE,NA,NA
128,"RT @sophistiCAITed_: I didn't need anything more than to sit on Dan's floor drinking an iced coffee and shooting the shit tonight @GriggyGr?",FALSE,NA,"8/9/2013 2:41",FALSE,NA,3.65664e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GriggyGringo",1,FALSE,NA,NA
129,"*Comes home with a large coffee* that's what you call miscommunication http://t.co/s4OXHzUGLA",FALSE,NA,"8/9/2013 2:41",FALSE,NA,3.65664e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rumshahh",0,FALSE,NA,NA
130,"Coffee #34 http://t.co/3Q02v4r9TP via @weebly",FALSE,NA,"8/9/2013 2:41",FALSE,NA,3.65664e+17,NA,"<a href=""http://www.weebly.com/"" rel=""nofollow"">Weebly App</a>","AubreyBates1",0,FALSE,NA,NA
131,"Think I want an iced coffee",FALSE,NA,"8/9/2013 2:41",FALSE,NA,3.65664e+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","NerraFBby",0,FALSE,NA,NA
132,"Megan.. Do you want an iced coffee? *yep !* do you want a beer? *YEP!* #musthaveallthebeverages http://t.co/frd41TriqJ",FALSE,NA,"8/9/2013 2:41",FALSE,NA,3.65664e+17,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","DoulaMegan",0,FALSE,NA,NA
133,"Coffee realness. Or latte art. http://t.co/c34IDhGjUs",FALSE,NA,"8/9/2013 2:41",FALSE,NA,3.65664e+17,NA,"<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","kekekelela",0,FALSE,NA,NA
134,"MilkShake?) ) @notesSAHABAT: #NoterSpecialEid Coffee Or MilkShake ?",FALSE,NA,"8/9/2013 2:41",FALSE,NA,3.65664e+17,NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry?</a>","anahafida_",0,FALSE,NA,NA
135,"Food For Thought: @Annabelleats shares a delicious Venison and Porcini Mushroom Pie Recipe. http://t.co/N8O7vqFKWN http://t.co/QAVqleO5Ke",FALSE,NA,"8/9/2013 2:41",FALSE,NA,3.65664e+17,NA,"web","AdelaideReview",1,FALSE,NA,NA
136,"Black coffee will keep me up all night lololol I'm gonna be super hyper bi",FALSE,NA,"8/9/2013 2:41",FALSE,NA,3.65664e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jessicaschoefer",0,FALSE,NA,NA
137,"Damn, I'm out of regular coffee... Now I have to settle for decaf, Oh well!",FALSE,NA,"8/9/2013 2:41",FALSE,NA,3.65664e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Phranchizpoet",0,FALSE,NA,NA
138,"Play Ping Pong with Joe. Take a tour of the stage with Nick. Have coffee with Kevin. Charity auction: https://t.co/VTkKGlyqht",FALSE,NA,"8/9/2013 2:41",FALSE,NA,3.65664e+17,NA,"<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific for Mac</a>","JonasWorldFeed",6,FALSE,NA,NA
139,"@JessHampson Then do you want coffee in the morning? Donuts? Carrots to catch the wiggling nose monster?",FALSE,"JessHampson","8/9/2013 2:41",FALSE,3.65664e+17,3.65664e+17,7713732,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GettaGo",0,FALSE,NA,NA
140,"I'm craving for some warm chocolate cake with a nice, strong cup of coffee. #rainydaycomfort http://t.co/WXZmll0PNP",FALSE,NA,"8/9/2013 2:41",FALSE,NA,3.65664e+17,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","weye",0,FALSE,NA,NA
141,"MAXWELL'S HOUSE! #ROYALS Free coffee promotion? @610SportsKC",FALSE,NA,"8/9/2013 2:41",FALSE,NA,3.65664e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bsquaredb2",0,FALSE,NA,NA
142,"?@meggp_12: ?@CleatingChase: My favorite part about fall: Hoodies Leggings Sweatpants Cold nights Football games Uggs Pumpkin coffee?",FALSE,"meggp_12","8/9/2013 2:41",FALSE,3.65662e+17,3.65664e+17,939525858,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","E_Kindell",0,FALSE,NA,NA
143,"Spilled a 16 oz coffee on a Toshiba laptop. It survived but turned into an Apple laptop. It has no right click. #IT #coffee",FALSE,NA,"8/9/2013 2:41",FALSE,NA,3.65664e+17,NA,"web","AIS_Network",0,FALSE,NA,NA
144,"But I just drank 2 cups of coffee",FALSE,NA,"8/9/2013 2:41",FALSE,NA,3.65664e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_JoyaxO",0,FALSE,NA,NA
145,"Starbucks chocolate coffee ~ http://t.co/fCO8OijVtN",FALSE,NA,"8/9/2013 2:41",FALSE,NA,3.65664e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Yuii_Tan",0,FALSE,NA,NA
146,"RT @savannah_palle: Coffee ice cream is my favorite",FALSE,NA,"8/9/2013 2:41",FALSE,NA,3.65664e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mixd_kuri",1,FALSE,NA,NA
147,"RT @EXOFANBASE_: #imagine you make a coffee in the morning,suddenly chanyeol came and hug u in behind, put his chin in ur shoulder and said?",FALSE,NA,"8/9/2013 2:41",FALSE,NA,3.65664e+17,NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","exochosarang",15,FALSE,NA,NA
148,"Dat Girl Thought Shit Was Sweet Wen Dat Coffee Went On Kala Jacket",FALSE,NA,"8/9/2013 2:41",FALSE,NA,3.65664e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AyeeShaee",0,FALSE,NA,NA
149,"Craving for starbucks-like coffee - .-",FALSE,NA,"8/9/2013 2:41",FALSE,NA,3.65664e+17,NA,"web","mightyduckface",0,FALSE,NA,NA
150,"I haven't eaten all day.. : ( Coffee was all I had....",FALSE,NA,"8/9/2013 2:41",FALSE,NA,3.65664e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ASAP_29",0,FALSE,NA,NA
151,"I'm about to make me some coffee mmmmmm I love it!!",FALSE,NA,"8/9/2013 2:41",FALSE,NA,3.65664e+17,NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","21thingsido",0,FALSE,NA,NA
152,"@HeteroWhiteMan Come round for coffee anytime. http://t.co/QUtlHphPem",FALSE,"HeteroWhiteMan","8/9/2013 2:41",FALSE,3.6566e+17,3.65664e+17,1220078930,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","drink_smoke_die",0,FALSE,NA,NA
153,"Lmfaooooo by far....that guy drinks Irish coffee RT @2treyJay: @delasmoove Walsh drinks more than Stone Cold Steve Austin bro?",FALSE,"2treyJay","8/9/2013 2:41",FALSE,3.65664e+17,3.65664e+17,1511311531,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","delasmoove",0,FALSE,NA,NA
154,"coffee, weed &amp; cigarettes are the three things that keep me from being a complete bitch.",FALSE,NA,"8/9/2013 2:41",FALSE,NA,3.65664e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hayleydeniseeee",0,FALSE,NA,NA
155,"The weirdest thing happened to me this summer...I discovered I like coffee black.",FALSE,NA,"8/9/2013 2:41",FALSE,NA,3.65664e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jordeeeliz",0,FALSE,NA,NA
156,"Drinking an Epicurean Coffee &amp; Fig by @epicbeer ? http://t.co/YpwDNilw6k",FALSE,NA,"8/9/2013 2:41",FALSE,NA,3.65664e+17,NA,"<a href=""http://untappd.com"" rel=""nofollow"">Untappd</a>","smrtgirl",0,FALSE,NA,NA
157,"RT @AuroraTynan: Coffee date with the girls :) @SamanthaMaione and @cassieverslype",FALSE,NA,"8/9/2013 2:41",FALSE,NA,3.65664e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SamanthaMaione",2,FALSE,NA,NA
158,"@lorisica @BrandIdeas stay up later and drink more coffee tomorrow #mediachat",FALSE,"lorisica","8/9/2013 2:41",FALSE,3.65663e+17,3.65664e+17,172300278,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","tburgess57",0,FALSE,NA,NA
159,"@craigharoldball Tough shit if you only want a coffee without the politics bulshit @margokingston1",FALSE,"craigharoldball","8/9/2013 2:41",FALSE,NA,3.65664e+17,245770550,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Zebbyz",0,FALSE,NA,NA
160,"RT @FinchelGleeLove: when Lea gave Cory a lava lamp and Cory gave Lea a coffee maker GIVE ME THESE RIOTS BACK I NEED THEM TO SURVIVE",FALSE,NA,"8/9/2013 2:41",FALSE,NA,3.65664e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sincerely_kathy",10,FALSE,NA,NA
161,"gonna go get a large coffee with a shot of espresso so i don't fall asleep on the plan ride to calgary. WAHOO NOT SLEEPING TONIGHT WHAT",FALSE,NA,"8/9/2013 2:41",FALSE,NA,3.65664e+17,NA,"web","logaaan",0,FALSE,NA,NA
162,"I'm driving for the very first time because nobody else will take me to get coffee.",FALSE,NA,"8/9/2013 2:41",FALSE,NA,3.65664e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","emilylanglois_",0,FALSE,NA,NA
163,"RT @g4ybacon: I just want it to be winter already bc I hate slutty summer clothes. I miss my scarves and jackets, and coffee and cigarets o?",FALSE,NA,"8/9/2013 2:41",FALSE,NA,3.65664e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fl00rplan",2,FALSE,NA,NA
164,"THE COFFEE THE COFFEE SHIT I GOT THE VOMIT FEELING",FALSE,NA,"8/9/2013 2:41",FALSE,NA,3.65664e+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","kahmingxx",0,FALSE,NA,NA
165,"RT @madisonpettis: I don't get why u have to pay for wifi on a plane when you can walk into any Starbucks &amp; get wifi for free. Plane tix co?",FALSE,NA,"8/9/2013 2:41",FALSE,NA,3.65664e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dark_davidd",358,FALSE,NA,NA
166,"RT @realjamescase: Drinking too much coffee can cause a latte problems.",FALSE,NA,"8/9/2013 2:41",FALSE,NA,3.65664e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Audelynn",10,FALSE,NA,NA
167,"Just drank so much coffee and I'm more tired",FALSE,NA,"8/9/2013 2:41",FALSE,NA,3.65664e+17,NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry?</a>","LindseyThomps_",0,FALSE,NA,NA
168,"I remember spending a whole day Barnes and Noble Southlake...reading in a corner spot...with coffee. Favorite kind of bliss",FALSE,NA,"8/9/2013 2:41",FALSE,NA,3.65664e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","taylorawbrey",0,FALSE,NA,NA
169,"Victoria likes drinking coffee.",FALSE,NA,"8/9/2013 2:41",FALSE,NA,3.65664e+17,NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","qiansong_fx",0,FALSE,NA,NA
170,"3-in-1 coffee with 1 after eight chocolate tastes like peppermint mocha!! Haha great experiment for today.",FALSE,NA,"8/9/2013 2:41",FALSE,NA,3.65664e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jhei_lutana",0,FALSE,NA,NA
171,"you would expect hampton inn?s free coffee to be shit but it?s actually so good",FALSE,NA,"8/9/2013 2:41",FALSE,NA,3.65664e+17,NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","not_a_fantasy",0,FALSE,NA,NA
172,"made coffee. about to start writing. today is a good day. oh and I'm 80 percent to full recovery!",FALSE,NA,"8/9/2013 2:41",FALSE,NA,3.65664e+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","ayoItsKidRam",0,FALSE,NA,NA
173,"RT @ikanatassa: second question: what is the best coffee you've ever had in your life, and why?",FALSE,NA,"8/9/2013 2:41",FALSE,NA,3.65664e+17,NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","vhianov",2,FALSE,NA,NA
174,"@MaddTheMeow @edwinaED it wasn't chocolate !! It looks like chocolate, but it doesn't taste choc. It wasn't even coffee!!!",FALSE,"MaddTheMeow","8/9/2013 2:41",FALSE,3.65664e+17,3.65664e+17,88904036,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","liyenliaw",0,FALSE,NA,NA
175,"Eight O'Clock Coffee Spot The Red Bag Sweepstakes http://t.co/EuIjS6mgIo",FALSE,NA,"8/9/2013 2:41",FALSE,NA,3.65664e+17,NA,"<a href=""http://www.freestufftimes.com/contests"" rel=""nofollow"">Free Stuff Times Contests</a>","fstcontests",0,FALSE,NA,NA
176,"Coffee + Reading = Happy me",FALSE,NA,"8/9/2013 2:41",FALSE,NA,3.65664e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jonquille318",0,FALSE,NA,NA
177,"Watch Turkish Coffee Making Guide on YouTube http://t.co/nz8bsusrzt @rusminbahar",FALSE,NA,"8/9/2013 2:41",FALSE,NA,3.65664e+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","klinikkopi",0,FALSE,NA,NA
178,"Awake *COFFEE*",FALSE,NA,"8/9/2013 2:41",FALSE,NA,3.65664e+17,NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry?</a>","AlShmri_8",0,FALSE,NA,NA
